"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Washburn","433","0","0","0","0","0","3","3","0","0","0"
"Washington","14,071","19","0","1","4","14","489","77","399","13","3"
"Waverly","846","0","0","0","0","0","14","2","11","1","0"
"Waynesville","4,938","18","0","0","2","16","102","34","67","1","1"
"Weatherby Lake","1,757","1","0","0","0","1","20","2","18","0","0"
"Webb City","11,116","11","0","5","2","4","587","64","492","31","0"
"Webster Groves","23,032","21","0","3","5","13","264","59","195","10","1"
"Wellington","809","0","0","0","0","0","0","0","0","0","0"
"Wellston","2,316","155","0","6","49","100","232","80","110","42","5"
"Wellsville","1,222","3","0","0","0","3","15","7","7","1","0"
"Wentzville","29,506","57","0","11","9","37","602","51","523","28","4"
"Weston","1,673","5","0","0","0","5","27","7","20","0","0"
"West Plains","12,086","58","0","3","2","53","841","134","676","31","0"
"Wheaton","690","0","0","0","0","0","8","4","4","0","0"
"Willard","5,337","3","0","1","0","2","96","11","83","2","0"
"Willow Springs","2,203","20","0","1","1","18","105","35","69","1","0"
"Winfield","1,419","2","0","0","0","2","7","1","6","0","1"
"Winona","1,337","13","0","0","0","13","52","11","38","3","0"
"Wood Heights","709","2","0","0","0","2","10","7","2","1","0"
"Woodson Terrace","4,069","16","0","3","4","9","145","37","70","38","2"
"Wright City","3,125","18","0","0","2","16","79","22","56","1","0"
