"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Upper Merion Township","26,693","29","2","1","18","8","1,497","81","1,372","44","1"
"Upper Moreland Township","24,291","13","0","1","7","5","477","53","410","14","1"
"Upper Perkiomen","6,422","8","0","3","1","4","121","19","98","4","3"
"Upper Pottsgrove Township","5,455","12","0","1","0","11","50","7","43","0","0"
"Upper Providence Township, Delaware County","11,280","5","0","0","0","5","58","14","41","3","0"
"Upper Providence Township, Montgomery County","20,416","9","0","1","1","7","329","32","289","8","0"
"Upper Saucon Township","15,514","5","0","2","1","2","151","41","109","1","0"
"Upper Southampton Township","15,349","9","1","2","4","2","178","49","123","6","0"
"Upper St. Clair Township","18,666","3","0","0","1","2","134","11","122","1","0"
"Upper Uwchlan Township","12,202","0","0","0","0","0","47","4","43","0","0"
"Upper Yoder Township","5,450","6","0","0","0","6","30","1","29","0","0"
"Uwchlan Township","19,079","14","0","1","2","11","193","22","168","3","1"
"Valley Township","7,223","10","0","0","1","9","82","11","70","1","0"
"Vandergrift","4,970","17","0","0","3","14","17","9","8","0","0"
"Vandling","697","1","0","0","0","1","2","0","2","0","0"
"Vernon Township","5,453","1","0","0","1","0","109","6","102","1","0"
"Verona","2,634","9","0","2","3","4","97","22","73","2","0"
"Vintondale","473","0","0","0","0","0","0","0","0","0","0"
"Walker Township","985","2","0","0","0","2","10","3","7","0","0"
"Wampum","620","1","0","0","0","1","6","0","5","1","0"
"Warminster Township","35,027","31","0","8","14","9","557","84","453","20","8"
"Warren","9,302","87","0","1","0","86","194","24","165","5","1"
"Warrington Township","23,663","17","0","1","6","10","237","36","198","3","0"
"Warwick Township, Bucks County","15,090","4","0","0","0","4","159","19","139","1","1"
"Warwick Township, Lancaster County","17,596","9","0","2","3","4","95","9","82","4","1"
"Washington, Washington County","14,745","72","0","10","26","36","526","110","366","50","1"
"Washington Township, Fayette County","4,095","5","0","0","0","5","56","12","44","0","1"
"Washington Township, Franklin County","12,440","9","1","2","2","4","264","48","202","14","1"
"Washington Township, Northampton County","5,022","2","0","1","1","0","58","17","39","2","0"
"Washington Township, Westmoreland County","7,409","4","0","1","0","3","59","15","43","1","0"
"Watsontown","2,107","20","0","0","0","20","21","3","18","0","0"
"Waymart","1,417","0","0","0","0","0","3","0","3","0","1"
"Waynesboro","10,259","13","0","2","3","8","240","43","192","5","0"
"Waynesburg","4,196","7","0","0","1","6","102","30","71","1","0"
"Weatherly","2,604","18","0","0","1","17","65","18","46","1","0"
"Wellsboro","3,254","0","0","0","0","0","36","2","31","3","1"
"Wesleyville","3,310","8","0","1","0","7","121","22","97","2","0"
"West Brandywine Township","8,049","11","0","0","1","10","86","23","55","8","1"
"West Brownsville","1,022","1","0","0","0","1","2","1","1","0","0"
"West Caln Township","8,657","14","0","0","0","14","96","35","61","0","0"
"West Carroll Township","1,339","5","0","0","0","5","15","5","8","2","0"
"West Chester","18,578","65","0","9","20","36","448","78","344","26","0"
"West Cocalico Township","7,265","2","1","0","0","1","70","28","41","1","3"
"West Conshohocken","1,513","6","0","1","0","5","20","2","16","2","0"
"West Cornwall Township","2,052","2","0","0","0","2","5","2","2","1","0"
"West Deer Township","12,079","4","0","0","0","4","89","25","59","5","0"
"West Earl Township","7,975","2","0","0","1","1","46","9","32","5","0"
"Western Berks Regional","4,569","3","0","0","2","1","83","12","69","2","0"
"West Fallowfield Township","2,621","0","0","0","0","0","17","1","16","0","0"
"Westfield","1,123","1","0","0","0","1","4","1","3","0","0"
"West Goshen Township","22,211","21","1","1","5","14","408","36","360","12","0"
"West Grove Borough","2,808","1","0","0","0","1","15","5","8","2","0"
"West Hazleton","3,295","19","2","0","6","11","162","35","121","6","0"
"West Hempfield Township","16,388","17","0","0","3","14","229","27","195","7","2"
"West Hills Regional","10,549","3","0","1","1","1","100","21","77","2","3"
"West Homestead","1,984","16","1","0","3","12","56","18","35","3","0"
"West Lampeter Township","15,972","11","0","1","8","2","147","15","126","6","1"
"West Lebanon Township","857","1","0","0","1","0","72","3","69","0","0"
"West Mahanoy Township","2,982","0","0","0","0","0","6","4","1","1","0"
"West Manchester Township","18,665","35","0","2","16","17","795","62","717","16","1"
"West Manheim Township","7,965","6","1","0","2","3","80","2","77","1","1"
"West Mayfield Borough","1,065","2","0","0","0","2","8","2","5","1","0"
"West Mead Township","5,051","0","0","0","0","0","0","0","0","0","0"
"West Mifflin","20,352","51","1","1","16","33","525","89","421","15","0"
"West Newton","2,840","19","0","1","2","16","72","8","63","1","0"
"West Norriton Township","14,593","34","0","4","13","17","324","16","293","15","1"
"West Nottingham Township","2,883","0","0","0","0","0","6","1","5","0","0"
"West Penn Township","4,389","2","0","1","0","1","15","6","8","1","0"
"West Pike Run","1,719","0","0","0","0","0","9","0","8","1","0"
"West Pittston","4,932","10","0","0","2","8","111","20","90","1","1"
"West Pottsgrove Township","3,789","13","0","2","4","7","147","11","132","4","2"
"West Reading","4,075","28","0","2","4","22","249","27","210","12","1"
"West Sadsbury Township","2,560","3","0","0","0","3","72","0","71","1","0"
"West Salem Township","3,329","5","0","0","1","4","32","17","14","1","0"
"West Shore Regional","6,620","13","0","0","9","4","119","31","82","6","0"
"Westtown-East Goshen Regional","32,298","37","0","1","5","31","360","42","306","12","1"
"West View","6,628","14","0","1","2","11","169","8","154","7","0"
"West Vincent Township","5,164","3","0","0","1","2","29","7","20","2","0"
"West Whiteland Township","18,636","15","0","2","5","8","552","22","516","14","1"
"West Wyoming","2,687","5","0","1","0","4","25","7","17","1","0"
"West York","4,219","13","0","0","9","4","82","12","64","6","0"
"Whitaker Borough","1,208","1","0","0","1","0","33","13","19","1","0"
"Whitehall","13,364","10","0","1","2","7","51","10","41","0","1"
"Whitehall Township","27,352","35","1","4","21","9","1,386","104","1,253","29","6"
"White Haven Borough","1,143","2","0","0","1","1","10","1","8","1","0"
"Whitemarsh Township","17,991","7","0","0","1","6","247","36","203","8","0"
"White Oak","8,116","3","0","1","2","0","81","23","55","3","0"
"White Township","1,295","7","0","2","0","5","25","4","20","1","0"
"Whitpain Township","19,018","25","0","0","6","19","243","27","203","13","0"
"Wiconisco Township","1,114","1","0","0","0","1","2","0","2","0","0"
"Wilkes-Barre","40,970","196","2","13","111","70","1,814","352","1,373","89","8"
"Wilkes-Barre Township","3,081","7","0","2","4","1","679","19","654","6","2"
"Wilkinsburg","17,047","221","3","7","80","131","615","273","279","63","11"
"Wilkins Township","6,483","9","0","2","1","6","117","25","88","4","0"
"Williamsburg","1,250","0","0","0","0","0","11","0","11","0","0"
"Williamsport","29,320","102","2","12","55","33","1,220","232","954","34","19"
"Willistown Township","10,984","3","0","0","0","3","129","15","113","1","0"
"Wilson","7,760","60","0","4","15","41","319","64","245","10","2"
"Windber","3,953","19","0","0","1","18","46","5","35","6","1"
"Wind Gap","2,833","2","0","0","0","2","49","3","41","5","0"
"Womelsdorf","2,856","8","0","0","0","8","15","7","8","0","0"
"Woodward Township","2,252","0","0","0","0","0","31","4","27","0","0"
"Worthington","707","0","0","0","0","0","3","0","3","0","0"
"Wrightsville","2,255","1","0","0","0","1","32","7","25","0","0"
"Wright Township","5,945","0","0","0","0","0","84","11","73","0","0"
"Wyoming","2,988","7","0","0","0","7","97","10","86","1","0"
"Wyomissing","10,533","7","0","0","2","5","517","31","478","8","1"
"Yardley","2,524","1","0","0","0","1","22","2","20","0","0"
"Yeadon","11,462","75","0","2","47","26","313","53","225","35","1"
"York","40,553","421","5","37","248","131","2,071","555","1,330","186","3"
"York Area Regional","59,342","69","2","13","14","40","641","108","492","41","4"
"Youngsville","1,652","7","0","0","0","7","7","1","6","0","0"
"Zelienople","3,958","11","0","0","0","11","90","8","81","1","0"
"Zerbe Township","1,874","4","0","0","0","4","2","0","2","0","3"
