"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Old Bridge Township","66,913","70","2","3","25","40","869","153","655","61","3"
"Old Tappan","6,151","4","0","0","0","4","36","6","30","0","0"
"Oradell","7,811","1","0","0","0","1","81","9","72","0","0"
"Orange","31,057","335","7","6","201","121","1,095","433","422","240","1"
"Oxford Township","2,612","1","0","0","0","1","9","2","7","0","0"
"Palisades Park","19,789","24","2","0","3","19","127","42","83","2","2"
"Palmyra","7,400","18","0","2","4","12","155","27","119","9","1"
"Paramus","26,340","92","0","0","31","61","1,757","80","1,631","46","4"
"Park Ridge","9,013","7","0","0","1","6","36","8","27","1","0"
"Parsippany-Troy Hills Township","50,760","19","0","2","9","8","566","212","327","27","0"
"Passaic","67,356","635","6","6","278","345","1,630","390","1,097","143","0"
"Paterson","146,356","1,566","18","44","769","735","4,521","1,491","2,329","701","15"
"Paulsboro","6,121","19","0","0","9","10","254","54","189","11","0"
"Peapack and Gladstone","2,600","1","0","1","0","0","17","4","11","2","0"
"Pemberton","1,634","8","0","0","2","6","28","6","17","5","0"
"Pemberton Township","28,107","54","0","9","14","31","572","176","366","30","4"
"Pennington","2,674","2","0","0","1","1","19","2","17","0","0"
"Pennsauken Township","35,105","131","4","9","60","58","1,257","301","869","87","4"
"Penns Grove","4,686","33","1","0","20","12","200","69","123","8","1"
"Pennsville Township","13,402","31","0","2","7","22","496","90","389","17","3"
"Pequannock Township","17,494","10","0","0","1","9","165","41","121","3","0"
"Perth Amboy","49,156","200","1","0","101","98","1,136","268","758","110","0"
"Phillipsburg","14,500","49","0","8","17","24","347","78","257","12","4"
"Pine Beach","2,110","1","0","0","0","1","29","2","27","0","0"
"Pine Hill","11,449","52","0","1","13","38","282","82","196","4","9"
"Pine Valley","24","0","0","0","0","0","4","4","0","0","0"
"Piscataway Township","52,897","60","1","4","18","37","620","102","465","53","2"
"Pitman","9,271","4","0","0","2","2","150","18","128","4","1"
"Plainfield","46,459","489","8","13","237","231","1,446","387","929","130","9"
"Plainsboro Township","21,407","17","0","1","3","13","179","29","145","5","1"
"Pleasantville","18,996","193","3","4","94","92","629","240","356","33","5"
"Plumsted Township","8,446","9","0","1","1","7","64","18","44","2","0"
"Pohatcong Township","3,331","7","0","0","2","5","109","5","103","1","0"
"Point Pleasant","20,569","19","0","0","5","14","352","59","288","5","0"
"Point Pleasant Beach","5,492","11","0","1","1","9","214","26","183","5","0"
"Pompton Lakes","11,150","10","0","0","2","8","101","19","82","0","0"
"Princeton","13,448","21","0","0","4","17","374","65","304","5","5"
"Princeton Township","17,581","14","1","0","3","10","170","40","128","2","0"
"Prospect Park","5,623","13","0","0","7","6","146","54","81","11","1"
