"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson2"
"Oswego","31,336","32","0","11","2","19","473","36","434","3","11"
"Palatine","66,024","34","0","9","10","15","893","39","840","14","3"
"Palestine","1,296","1","0","0","0","1","9","1","8","0","0"
"Palos Heights","12,369","3","0","0","3","0","220","9","210","1","1"
"Palos Hills","16,571","4","0","0","2","2","188","23","158","7","1"
"Palos Park","5,007","1","0","0","1","0","32","5","26","1","0"
"Pana","5,601","3","0","0","0","3","110","29","76","5","1"
"Paris","8,446","45","0","0","0","45","108","25","71","12","0"
"Park City","6,644","9","0","3","3","3","142","34","97","11","1"
"Park Forest","22,125","50","4","3","18","25","433","186","240","7","4"
"Park Ridge","36,324","15","0","1","4","10","571","134","424","13","6"
"Pawnee","2,514","4","1","0","0","3","31","4","26","1","0"
"Pekin","33,196","116","3","15","6","92","843","170","634","39","4"
"Peoria","114,557","878","22","31","306","519","5,163","1,460","3,436","267","61"
"Peotone","4,374","2","0","1","0","1","49","7","42","0","0"
"Peru","9,683","10","0","4","0","6","259","31","224","4","0"
"Pinckneyville","5,303","7","1","0","0","6","26","5","20","1","1"
"Pittsfield","4,328","0","0","0","0","0","6","0","6","0","0"
"Plainfield","40,084","21","0","4","4","13","510","65","436","9","4"
"Plano","13,645","19","0","11","3","5","198","44","146","8","1"
"Plymouth","502","1","0","0","0","1","9","0","9","0","0"
"Pontiac","11,076","53","0","6","2","45","360","57","300","3","0"
"Pontoon Beach","6,094","6","0","2","3","1","114","31","79","4","0"
"Posen","4,838","13","0","0","7","6","240","48","173","19","0"
"Potomac","644","0","0","0","0","0","4","1","3","0","0"
"Prairie du Rocher","557","0","0","0","0","0","0","0","0","0","0"
"Prospect Heights","15,688","8","0","3","2","3","163","48","104","11","2"
"Quincy","39,579","186","1","37","16","132","1,339","263","1,039","37","5"
"Rankin","572","1","0","0","0","1","0","0","0","0","0"
