"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Humboldt","9,430","124","0","3","9","112","556","148","368","40","9"
"Huntingdon","4,272","13","0","1","3","9","93","31","55","7","2"
"Huntland","901","1","0","0","0","1","6","3","2","1","0"
"Jacksboro","1,998","11","0","0","0","11","170","11","150","9","0"
"Jackson","62,421","836","5","49","177","605","4,885","1,269","3,141","475","28"
"Jamestown","1,872","18","0","0","2","16","179","50","126","3","0"
"Jasper","3,112","13","0","0","0","13","118","23","86","9","0"
"Jefferson City","8,008","29","0","1","6","22","404","49","324","31","4"
"Johnson City","58,419","375","5","20","73","277","3,697","692","2,797","208","12"
"Jonesborough","4,531","9","0","2","0","7","218","40","172","6","1"
"Kimball","1,358","11","0","2","0","9","85","10","66","9","0"
"Kingsport","44,533","403","3","32","71","297","3,253","521","2,553","179","19"
"Kingston","5,496","13","0","3","5","5","143","21","112","10","2"
"Kingston Springs","2,887","3","0","1","0","2","34","2","26","6","0"
"Knoxville","179,989","1,728","25","99","545","1,059","11,062","2,471","7,370","1,221","137"
"Lafayette","4,131","11","0","0","0","11","80","29","48","3","0"
"La Follette","8,241","103","1","3","7","92","473","168","278","27","0"
