"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Buckner","2,739","16","0","2","1","13","64","11","50","3","0"
"Buffalo","2,921","17","0","1","0","16","155","25","126","4","2"
"Butler","4,237","5","0","0","0","5","213","51","157","5","1"
"Byrnes Mill","2,725","1","0","0","0","1","14","3","10","1","0"
"Cabool","2,148","2","0","0","0","2","51","9","40","2","0"
"California","4,139","5","0","0","0","5","95","28","60","7","0"
"Camden Point","549","1","0","0","0","1","2","0","0","2","0"
"Camdenton","2,987","12","0","1","1","10","222","24","193","5","2"
"Cameron","9,396","29","1","1","1","26","221","28","186","7","4"
"Campbell","1,875","0","0","0","0","0","29","4","21","4","0"
"Canton","2,519","24","0","1","0","23","49","4","44","1","0"
"Cape Girardeau","36,279","187","0","13","32","142","2,125","324","1,750","51","16"
"Cardwell","758","0","0","0","0","0","1","1","0","0","0"
"Carl Junction","6,188","4","0","2","1","1","114","26","85","3","1"
"Carterville","1,922","16","0","2","0","14","62","9","49","4","1"
"Carthage","13,106","33","3","5","4","21","499","70","411","18","2"
"Caruthersville","6,557","18","1","1","7","9","352","113","228","11","1"
"Cassville","3,085","3","0","0","0","3","146","23","109","14","0"
"Centralia","3,720","18","0","1","0","17","144","15","124","5","0"
"Chaffee","3,015","9","0","1","0","8","60","10","43","7","0"
"Charlack","1,400","6","0","1","0","5","104","8","94","2","0"
"Charleston","5,207","36","0","2","8","26","140","46","86","8","0"
"Chesterfield","47,484","40","1","1","6","32","755","92","649","14","1"
"Chillicothe","8,766","35","0","9","3","23","281","57","206","18","3"
"Clarkson Valley","2,644","4","0","0","0","4","37","2","34","1","0"
"Clarkton","1,281","12","0","0","0","12","15","7","6","2","0"
"Claycomo","1,278","2","0","0","1","1","53","7","38","8","0"
"Clayton","16,071","10","1","0","2","7","415","55","330","30","2"
"Cleveland","666","0","0","0","0","0","3","1","2","0","0"
"Clinton","9,518","33","2","3","5","23","580","100","453","27","0"
"Cole Camp","1,072","0","0","0","0","0","9","3","6","0","0"
"Columbia","90,304","477","7","19","114","337","3,065","506","2,386","173","28"
"Concordia","2,419","4","0","0","0","4","31","6","23","2","0"
"Cool Valley","1,053","12","0","2","5","5","83","8","61","14","0"
"Cooter","442","1","0","0","0","1","0","0","0","0","1"
"Corder","431","0","0","0","0","0","3","0","3","0","0"
"Country Club Hills","1,344","4","0","0","0","4","44","8","27","9","1"
"Country Club Village","1,902","2","0","0","0","2","10","1","9","0","0"
"Crane","1,472","2","0","0","0","2","7","0","7","0","0"
"Crestwood","11,850","10","0","1","3","6","594","13","575","6","5"
"Creve Coeur","16,774","31","0","5","6","20","318","23","273","22","0"
"Crocker","1,026","1","0","0","0","1","17","2","14","1","1"
"Crystal City","4,526","23","0","4","3","16","172","19","144","9","1"
"Cuba","3,411","18","0","2","5","11","307","21","276","10","1"
"Dellwood","5,124","24","1","1","12","10","162","42","83","37","0"
"Desloge","5,077","8","0","2","1","5","160","18","136","6","1"
"De Soto","6,593","86","0","0","1","85","219","20","184","15","0"
"Des Peres","8,675","7","0","1","4","2","341","27","309","5","0"
"Dexter","7,607","60","2","2","3","53","283","66","204","13","0"
"Diamond","841","6","0","0","0","6","7","3","4","0","0"
"Dixon","1,579","5","1","0","0","4","22","3","19","0","0"
"Doniphan","1,937","3","0","1","1","1","116","25","83","8","2"
"Drexel","1,118","3","0","0","0","3","24","5","17","2","1"
"Duenweg","1,056","2","0","0","0","2","55","11","41","3","0"
"Duquesne","1,702","3","0","1","0","2","10","5","5","0","0"
"East Prairie","3,160","1","0","0","0","1","117","6","101","10","1"
"Edgerton","550","1","0","0","0","1","6","3","3","0","0"
"Edmundson","818","7","0","1","1","5","62","8","37","17","0"
"Eldon","4,962","9","0","1","2","6","208","40","156","12","0"
"Ellington","1,024","0","0","0","0","0","7","1","5","1","0"
"Ellisville","9,464","8","0","1","2","5","155","24","124","7","0"
"Elsberry","2,346","15","0","1","1","13","34","3","31","0","0"
"Eureka","8,864","14","0","3","0","11","278","17","243","18","0"
"Excelsior Springs","11,414","81","0","2","4","75","479","118","321","40","7"
"Exeter","735","1","0","0","0","1","4","0","2","2","0"
"Fair Grove","1,287","0","0","0","0","0","12","4","7","1","0"
"Fair Play","436","0","0","0","0","0","15","6","9","0","0"
"Farmington","14,925","87","0","5","6","76","503","38","443","22","1"
"Fayette","2,720","9","0","0","3","6","13","3","10","0","0"
"Ferguson","21,849","108","1","8","40","59","1,109","213","718","178","1"
"Ferrelview","599","4","0","1","1","2","17","6","10","1","0"
"Festus","10,521","129","0","6","10","113","310","43","255","12","1"
"Flordell Hills","905","19","0","0","4","15","75","28","33","14","0"
"Florissant","51,993","98","0","4","60","34","1,147","182","871","94","0"
"Foley","197","0","0","0","0","0","0","0","0","0","0"
"Fordland","740","1","0","0","0","1","7","2","4","1","0"
"Forsyth","1,685","4","0","3","0","1","57","10","42","5","1"
"Fredericktown","3,961","4","1","0","0","3","142","26","112","4","0"
"Freeman","566","0","0","0","0","0","2","1","1","0","0"
"Frontenac","3,526","0","0","0","0","0","54","2","48","4","0"
"Fulton2","11,973","45","1","3","4","37","589","95","471","23","2"
"Gainesville","605","2","0","1","0","1","27","2","25","0","0"
"Gallatin","1,794","2","0","0","0","2","25","8","17","0","0"
"Garden City","1,665","5","0","0","0","5","30","5","22","3","0"
"Gerald","1,221","2","0","0","0","2","11","4","7","0","0"
"Gideon","1,049","0","0","0","0","0","0","0","0","0","0"
"Gladstone","27,398","58","0","1","17","40","884","129","646","109","2"
"Glasgow","1,212","11","0","0","0","11","26","8","17","1","0"
"Glendale","5,688","5","0","0","0","5","32","3","28","1","1"
"Goodman","1,210","1","0","0","0","1","6","4","2","0","0"
"Gower","1,456","1","0","0","0","1","6","0","6","0","1"
"Grain Valley","8,049","19","0","5","0","14","221","50","160","11","2"
"Granby","2,211","17","0","0","1","16","53","9","39","5","0"
"Grandin","239","0","0","0","0","0","0","0","0","0","0"
"Grandview","25,045","182","1","10","58","113","714","273","294","147","10"
"Greendale","719","0","0","0","0","0","11","1","10","0","0"
"Greenfield","1,312","10","0","0","0","10","30","11","17","2","0"
"Greenwood","4,490","1","0","0","0","1","41","10","30","1","0"
"Hallsville","971","1","0","0","0","1","13","2","10","1","0"
"Hamilton","1,825","15","0","1","0","14","23","7","15","1","0"
"Hannibal","17,860","118","0","18","26","74","1,246","176","1,062","8","4"
"Harrisonville","9,668","37","1","2","0","34","864","61","769","34","2"
"Hartville","605","1","0","0","0","1","0","0","0","0","0"
"Hayti","3,116","10","2","0","3","5","173","32","137","4","0"
"Hayti Heights","785","2","0","0","0","2","5","2","3","0","0"
"Hazelwood","25,855","119","0","5","25","89","1,060","144","819","97","0"
"Henrietta","458","1","0","0","0","1","8","0","7","1","0"
"Herculaneum","3,199","2","0","0","0","2","194","12","177","5","0"
"Hermann","2,720","21","0","0","1","20","63","12","48","3","1"
"Higginsville","4,696","26","0","0","1","25","166","24","133","9","1"
"High Hill","228","0","0","0","0","0","12","2","8","2","0"
"Highlandville","925","0","0","0","0","0","8","1","6","1","0"
"Hillsboro","1,703","52","0","0","0","52","212","4","199","9","0"
"Hillsdale","1,437","11","0","0","1","10","10","8","0","2","0"
"Holcomb","696","0","0","0","0","0","1","1","0","0","0"
"Hollister","3,800","13","0","1","0","12","157","41","103","13","0"
"Holt","437","0","0","0","0","0","35","2","33","0","2"
"Holts Summit3","3,302"," ","0","0"," ","17"," "," ","36","1","0"
"Houston","2,011","2","0","0","0","2","67","6","60","1","0"
"Humansville","981","7","0","2","0","5","10","2","8","0","1"
"Huntsville","1,624","7","0","2","0","5","25","10","13","2","0"
"Independence","111,905","796","6","45","123","622","8,190","1,304","5,956","930","34"
"Indian Point","626","0","0","0","0","0","9","2","6","1","0"
"Ironton","1,385","1","0","1","0","0","39","4","35","0","0"
"Jackson","12,852","21","0","1","2","18","286","55","226","5","0"
"JASCO Metropolitan","2,202","7","0","0","0","7","42","6","34","2","1"
"Jefferson City","38,978","312","8","25","34","245","1,733","310","1,344","79","6"
"Jennings","15,176","170","3","3","47","117","1,155","332","542","281","7"
"Jonesburg","694","3","0","2","0","1","23","9","13","1","0"
"Joplin","47,202","323","2","34","87","200","4,206","656","3,146","404","25"
"Kahoka","2,208","7","0","0","0","7","28","4","24","0","0"
"Kansas City","447,915","6,536","126","295","2,000","4,115","34,822","7,429","21,603","5,790","395"
"Kearney","6,992","7","1","0","2","4","157","8","133","16","0"
"Kennett","11,092","60","0","7","10","43","758","189","534","35","0"
"Keytesville","520","0","0","0","0","0","0","0","0","0","0"
"Kimberling City","2,477","7","0","0","0","7","44","11","28","5","0"
"Kimmswick","94","0","0","0","0","0","2","0","1","1","0"
"Kirksville","17,192","74","0","5","2","67","458","74","373","11","3"
"Kirkwood","27,372","70","1","1","8","60","758","54","677","27","6"
"Knob Noster","2,718","19","0","4","0","15","88","21","65","2","0"
"Ladue","8,371","14","0","0","10","4","147","24","119","4","0"
"La Grange","969","6","0","0","0","6","7","4","3","0","0"
"Lake Lafayette","365","4","0","0","0","4","12","7","4","1","0"
"Lake Lotawana","1,903","0","0","0","0","0","21","4","17","0","1"
"Lake Ozark","1,835","11","0","1","0","10","72","14","53","5","0"
"Lakeshire","1,343","2","0","0","0","2","18","1","16","1","0"
"Lake St. Louis","12,995","14","0","4","2","8","176","20","147","9","2"
"Lake Tapawingo","817","0","0","0","0","0","3","0","2","1","0"
"Lake Waukomis","923","0","0","0","0","0","16","0","14","2","0"
"Lake Winnebago","1,045","0","0","0","0","0","5","0","5","0","0"
"Lamar","4,638","39","1","1","0","37","253","67","173","13","0"
"La Monte","1,056","10","0","1","1","8","32","12","18","2","0"
"La Plata","1,448","3","0","0","0","3","21","5","16","0","0"
"Lathrop","2,320","4","0","0","0","4","29","14","8","7","0"
"Laurie","700","5","0","0","1","4","51","1","48","2","0"
"Lawson","2,416","2","0","0","0","2","50","5","41","4","0"
"Leadwood","1,174","8","0","1","0","7","3","1","1","1","1"
"Lebanon","12,967","60","1","3","4","52","651","94","527","30","1"
"Lee's Summit","79,284","134","1","12","32","89","2,237","350","1,770","117","8"
"Leeton","631","1","0","0","0","1","15","2","13","0","0"
"Lexington","4,721","13","0","0","0","13","171","35","121","15","0"
"Liberal","816","0","0","0","0","0","0","0","0","0","0"
"Liberty","28,755","58","0","11","6","41","788","103","623","62","14"
"Licking","2,742","1","0","1","0","0","52","8","39","5","1"
"Lilbourn","1,272","4","0","0","3","1","16","13","3","0","0"
"Lincoln","1,092","2","0","0","0","2","32","11","20","1","0"
"Linn2","1,412","11","0","0","1","10","31","14","16","1","1"
"Linn Creek","291","2","0","0","0","2","9","2","7","0","0"
"Lockwood","968","0","0","0","0","0","7","2","5","0","0"
"Lone Jack","601","0","0","0","0","0","26","9","17","0","0"
"Louisiana","3,817","23","0","0","0","23","57","18","38","1","0"
"Macon","5,442","15","0","2","2","11","146","28","107","11","2"
"Malden","4,672","20","0","0","1","19","140","37","97","6","1"
"Manchester","19,210","9","0","0","4","5","281","31","239","11","0"
"Mansfield","1,345","4","0","0","0","4","20","6","13","1","0"
"Maplewood","8,982","34","0","1","7","26","382","57","297","28","1"
"Marble Hill","1,525","11","0","0","0","11","32","7","25","0","0"
"Marionville","2,163","5","0","1","0","4","83","23","58","2","0"
"Marquand","256","0","0","0","0","0","1","1","0","0","0"
"Marshall","12,199","9","0","1","1","7","230","47","181","2","0"
"Marshfield","6,605","8","0","1","1","6","178","31","145","2","2"
"Marston","584","0","0","0","0","0","0","0","0","0","0"
"Marthasville","866","1","0","0","0","1","5","1","4","0","0"
"Martinsburg","330","1","0","1","0","0","7","4","3","0","0"
"Maryland Heights","25,609","29","0","0","13","16","1,005","107","800","98","3"
"Maryville","10,594","16","0","0","0","16","272","29","236","7","1"
"Matthews","566","4","0","0","1","3","13","7","6","0","0"
"Memphis","2,010","3","0","0","0","3","14","4","8","2","0"
"Merriam Woods","1,140","1","0","0","0","1","0","0","0","0","0"
"Mexico","11,052","17","0","2","6","9","267","50","209","8","2"
"Milan","1,878","6","0","0","0","6","38","12","25","1","1"
"Miller","791","0","0","0","0","0","6","3","2","1","0"
"Miner","1,248","8","0","0","0","8","69","12","55","2","2"
"Moberly","13,854","19","0","0","7","12","602","116","469","17","3"
"Moline Acres","2,596","27","0","1","7","19","131","38","75","18","1"
"Monett","8,202","3","0","0","0","3","435","103","310","22","1"
