"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Carrollton","119,761","300","5","12","95","188","4,090","916","2,675","499","29"
"Carthage","6,823","26","0","0","5","21","240","41","180","19","1"
"Castle Hills","4,260","10","1","1","4","4","346","62","278","6","0"
"Castroville","2,948","11","3","1","3","4","89","10","79","0","0"
"Cedar Hill","40,881","123","0","9","37","77","1,427","311","972","144","1"
"Cedar Park","46,106","85","1","14","10","60","686","157","499","30","6"
"Celina","3,028","8","0","0","0","8","104","9","95","0","1"
"Center","5,807","35","1","1","4","29","444","79","337","28","1"
"Childress","6,683","30","0","0","3","27","158","58","94","6","1"
"Chillicothe","759","1","0","0","0","1","47","7","40","0","0"
"Cibolo","5,943","17","0","1","0","16","130","20","104","6","1"
"Cisco","3,860","5","0","0","3","2","175","41","127","7","1"
"Clarksville","3,712","8","0","3","0","5","83","50","31","2","2"
"Cleburne","29,277","151","1","22","16","112","1,529","278","1,142","109","2"
"Cleveland","8,185","56","3","4","8","41","650","126","485","39","2"
"Clifton","3,699","6","0","0","0","6","47","23","19","5","0"
"Clint","998","0","0","0","0","0","2","0","1","1","0"
"Clute","10,940","71","0","5","15","51","441","118","291","32","1"
"Clyde","3,665","7","0","0","0","7","79","16","63","0","0"
"Cockrell Hill","4,388","20","0","2","8","10","143","45","43","55","0"
"Coffee City","207","1","0","0","0","1","4","2","1","1","0"
"Coleman","4,960","6","0","0","0","6","207","76","114","17","2"
"College Station","73,373","206","2","38","38","128","2,929","555","2,292","82","1"
"Colleyville","22,077","10","0","1","1","8","299","52","234","13","0"
"Collinsville","1,442","10","0","0","0","10","20","3","15","2","0"
"Colorado City","4,029","16","0","1","1","14","153","23","121","9","1"
"Columbus","3,983","27","0","6","1","20","136","27","96","13","2"
"Comanche","4,344","5","0","0","0","5","113","23","88","2","1"
"Commerce","8,812","44","2","6","13","23","395","87","294","14","0"
"Conroe","44,116","340","2","24","101","213","2,638","569","1,897","172","12"
"Converse","12,212","8","0","2","4","2","245","66","169","10","1"
"Coppell","39,580","22","1","2","3","16","930","206","666","58","1"
"Copperas Cove","30,490","107","1","22","24","60","1,037","245","769","23","12"
"Corinth","17,495","3","0","0","1","2","267","39","203","25","0"
"Corpus Christi","285,821","2,048","8","217","481","1,342","20,133","3,357","15,870","906","112"
"Corrigan","1,959","4","0","0","1","3","21","8","12","1","0"
"Corsicana","26,283","86","0","20","19","47","1,555","376","1,085","94","8"
"Cottonwood Shores","1,065","0","0","0","0","0","10","3","6","1","0"
"Crane","3,106","5","0","2","0","3","37","6","30","1","0"
"Crockett","7,170","34","0","3","3","28","295","53","228","14","0"
"Crowell","1,105","0","0","0","0","0","8","4","4","0","0"
"Crowley","9,491","22","0","6","3","13","283","74","195","14","0"
"Crystal City","7,291","9","0","0","2","7","237","56","165","16","1"
"Cuero","6,836","37","1","10","2","24","225","54","167","4","0"
"Daingerfield","2,542","8","0","1","1","6","57","22","31","4","2"
"Dalhart","7,244","39","0","2","1","36","276","61","205","10","2"
"Dallas","1,230,303","15,429","202","562","6,882","7,783","88,955","22,363","52,315","14,277","984"
"Dalworthington Gardens","2,386","4","0","0","2","2","53","18","28","7","0"
"Danbury","1,685","8","0","1","0","7","21","6","15","0","0"
"Dayton","6,636","15","1","3","4","7","242","56","171","15","1"
"Decatur","6,004","9","1","2","0","6","257","22","208","27","0"
"Deer Park","29,118","43","1","9","9","24","629","126","456","47","4"
"De Kalb","1,822","3","0","0","0","3","14","6","8","0","0"
"De Leon","2,406","3","0","0","0","3","60","17","38","5","0"
"Del Rio","36,405","58","1","1","10","46","1,245","211","973","61","5"
"Denison","23,764","83","0","4","20","59","1,290","260","933","97","5"
"Denton","99,905","378","5","72","76","225","4,110","684","3,180","246","22"
"Denver City","4,032","2","0","0","0","2","63","1","62","0","0"
"DeSoto","43,758","141","1","6","35","99","1,762","552","1,072","138","5"
"Devine","4,407","8","1","0","0","7","142","36","100","6","0"
"Diboll","5,551","10","0","6","0","4","145","37","99","9","1"
"Dickinson","18,041","43","1","10","10","22","470","121","315","34","1"
"Dilley","4,273","17","0","0","0","17","48","14","34","0","1"
"Dimmitt","4,082","9","0","0","0","9","242","55","175","12","0"
"Donna","15,868","85","2","7","9","67","989","177","747","65","3"
"Double Oak","2,684","0","0","0","0","0","12","5","7","0","0"
"Driscoll","842","3","0","0","1","2","199","11","188","0","0"
"Dublin","3,768","17","0","2","8","7","66","19","45","2","0"
"Dumas","14,046","33","0","5","0","28","469","88","357","24","4"
"Duncanville","35,927","169","1","7","53","108","1,422","346","905","171","4"
