"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Du Bois","7,845","34","0","8","1","25","400","47","339","14","0"
"Duboistown","1,234","0","0","0","0","0","0","0","0","0","0"
"Duncannon","1,497","2","0","0","0","2","42","10","29","3","0"
"Duncansville","1,195","0","0","0","0","0","34","6","27","1","0"
"Duquesne","6,881","100","5","9","26","60","368","127","202","39","9"
"Earl Township","6,797","4","0","0","1","3","51","20","25","6","0"
"East Bangor","996","0","0","0","0","0","15","1","14","0","0"
"East Berlin","1,431","2","0","0","1","1","4","0","4","0","0"
"East Buffalo Township","5,901","3","0","3","0","0","27","3","24","0","0"
"East Cocalico Township","10,268","3","0","1","1","1","183","42","124","17","0"
"East Conemaugh","1,215","2","0","0","0","2","3","0","3","0","0"
"East Coventry Township","5,703","6","0","0","0","6","65","7","57","1","0"
"Eastern Adams Regional","8,928","3","0","1","2","0","59","33","23","3"," "
"East Fallowfield Township","6,717","11","0","0","1","10","73","8","63","2","0"
"East Franklin Township","3,979","6","0","1","0","5","63","12","46","5","0"
"East Hempfield Township","22,647","11","0","1","5","5","588","84","478","26","5"
"East Lampeter Township","14,646","30","6","3","11","10","746","76","642","28","3"
"East McKeesport","2,891","1","0","0","0","1","27","12","15","0","0"
"East Norriton Township","13,525","8","1","2","3","2","299","35","248","16","2"
"Easton","26,290","166","4","16","54","92","1,424","188","1,037","199","23"
"East Pennsboro Township","19,627","20","0","3","10","7","392","51","325","16","2"
"East Petersburg","4,350","6","0","0","3","3","77","10","64","3","0"
"East Pikeland Township","6,824","3","0","1","0","2","91","19","68","4","1"
"East Rochester","589","2","0","0","1","1","52","1","47","4","0"
"East Taylor Township","2,620","0","0","0","0","0","0","0","0","0","0"
"Easttown Township","10,409","11","0","1","2","8","103","21","79","3","0"
"East Vincent Township","6,452","9","0","1","1","7","64","8","49","7","0"
"East Washington","1,914","5","0","0","2","3","27","5","16","6","2"
"East Whiteland Township","10,314","6","0","2","1","3","151","6","131","14","1"
"Ebensburg","2,941","9","0","0","1","8","102","6","95","1","0"
"Economy","9,299","0","0","0","0","0","5","3","2","0","0"
"Eddystone","2,383","35","0","0","8","27","274","20","239","15","0"
"Edgewood","3,101","17","0","1","11","5","295","26","264","5","1"
"Edgeworth","1,624","0","0","0","0","0","0","0","0","0","0"
"Edinboro","6,743","7","0","2","2","3","107","18","87","2","0"
"Edwardsville","4,745","49","1","4","1","43","211","32","157","22","1"
"Elizabethtown","11,903","19","1","2","5","11","226","43","172","11","10"
"Elizabeth Township","13,097","25","0","0","0","25","101","25","66","10","0"
"Elk Lick Township","2,205","2","0","0","0","2","4","1","2","1","0"
"Ellwood City","8,269","40","0","0","18","22","203","39","155","9","5"
