"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"River Falls","15,227","29","0","9","","2","18","306","44","253","9","1"
"River Hills","1,611","1","0","0","","1","0","9","2","7","0","0"
"Rome Town","2,704","5","0","1","","0","4","28","6","22","0","0"
"Rosendale","1,055","0","0","","0","0","0","0","0","0","0","0"
"Rothschild","5,263","3","0","","0","1","2","123","8","114","1","0"
"Sauk Prairie","4,561","3","0","","2","1","0","76","13","63","0","1"
"Saukville","4,516","1","0","","0","1","0","108","10","93","5","0"
"Seymour","3,441","9","0","1","","0","8","18","0","17","1","0"
"Shawano","9,157","19","0","","5","2","12","318","37","265","16","2"
"Sheboygan","48,791","132","1","","20","14","97","1,241","187","1,023","31","6"
"Sheboygan Falls","7,761","2","0","","0","0","2","134","6","124","4","1"
"Shiocton","920","0","0","0","","0","0","11","0","11","0","0"
"Shorewood","13,206","30","1","","2","14","13","377","32","321","24","0"
"Shorewood Hills3","1,613","0","0","0","","0","0","63","7","56","0","0"
"Silver Lake","2,431","1","0","","1","0","0","4","1","2","1","0"
"Siren","793","2","0","0","","1","1","55","1","51","3","0"
"Slinger","5,127","1","0","","0","1","0","93","7","85","1","0"
"South Milwaukee","21,263","41","0","","4","15","22","399","46","334","19","1"
"Sparta","9,623","32","0","","14","4","14","216","36","176","4","0"
"Spooner","2,640","17","0","","4","0","13","71","17","50","4","0"
"Spring Green","1,625","0","0","","0","0","0","18","2","16","0","0"
"Stanley","3,640","9","0","","0","0","9","53","15","38","0","0"
"St. Croix Falls","2,104","6","0","","0","0","6","98","16","79","3","0"
"Stevens Point","26,764","41","0","","7","3","31","563","58","500","5","0"
"St. Francis","9,597","10","0","","1","2","7","175","24","147","4","0"
"Stoughton","13,031","4","0","","2","1","1","249","30","215","4","0"
"Strum","1,133","0","0","","0","0","0","3","0","2","1","0"
"Sturgeon Bay","9,094","15","0","","0","1","14","149","22","127","0","0"
"Sturtevant","6,975","2","0","","1","1","0","56","12","41","3","0"
"Summit","4,711","0","0","","0","0","0","22","2","20","0","0"
"Sun Prairie","30,729","30","1","","6","6","17","788","91","680","17","3"
"Superior","26,737","92","1","","22","22","47","1,622","279","1,243","100","5"
"Theresa","1,237","5","0","","1","0","4","79","9","70","0","0"
"Thiensville","3,224","0","0","","0","0","0","9","1","8","0","0"
"Tomah","9,355","24","0","","3","1","20","290","19","265","6","1"
"Tomahawk","3,321","2","0","","0","1","1","113","15","97","1","0"
"Town of East Troy","4,077","0","0","","0","0","0","25","6","18","1","0"
"Town of Madison3","6,521","49","0","7","","10","32","212","41","154","17","0"
"Town of Menasha","18,872","19","0","","3","1","15","190","32","151","7","0"
"Trempealeau","1,614","0","0","","0","0","0","8","3","5","0","0"
"Twin Lakes","6,039","1","0","","0","0","1","93","26","67","0","0"
"Two Rivers","11,499","19","0","3","","1","15","173","42","124","7","0"
"Valders","952","0","0","","0","0","0","4","0","3","1","0"
"Verona","11,408","6","0","","1","2","3","181","12","168","1","0"
"Viroqua","4,411","2","0","","0","0","2","71","6","62","3","0"
"Walworth","2,824","6","0","","3","1","2","14","4","9","1","0"
"Washburn","2,101","3","0","","0","0","3","36","5","31","0","0"
"Waterloo","3,370","3","0","","1","0","2","37","7","30","0","0"
"Watertown","23,995","94","0","","24","6","64","472","101","357","14","4"
"Waukesha","70,988","90","1","","23","25","41","1,327","210","1,079","38","4"
"Waunakee","12,829","10","0","","2","2","6","142","19","115","8","1"
"Waupaca","6,036","29","0","","1","4","24","183","6","175","2","0"
"Waupun","11,279","10","0","4","","0","6","132","25","104","3","1"
"Wausau","39,176","85","2","","11","13","59","970","217","725","28","5"
"Wautoma","2,216","1","0","","0","0","1","131","6","124","1","0"
"Wauwatosa","47,273","59","0","","4","45","10","1,632","277","1,308","47","4"
"West Allis","60,830","196","1","","14","104","77","2,851","631","2,128","92","15"
"West Bend","31,666","18","0","","1","5","12","876","59","803","14","1"
"Westby","2,271","2","0","","1","0","1","49","3","46","0","1"
"Westfield","1,234","0","0","0","","0","0","12","2","8","2","0"
"West Milwaukee","4,225","26","0","","1","17","8","616","51","543","22","0"
"West Salem","4,914","3","0","1","","0","2","70","3","64","3","0"
"Whitefish Bay","14,145","3","0","","1","2","0","193","28","162","3","0"
"Whitehall","1,583","4","0","","0","0","4","20","2","18","0","0"
"Whitewater","14,541","31","0","","5","6","20","242","40","197","5","1"
"Williams Bay","2,616","1","0","","0","1","0","16","2","13","1","0"
"Winneconne","2,395","1","0","","0","0","1","25","1","24","0","0"
"Wisconsin Dells","2,695","16","0","","3","1","12","222","16","202","4","0"
"Wisconsin Rapids","18,170","10","0","","7","0","3","712","97","599","16","1"
"Woodruff","809","3","0","0","","0","3","13","2","11","0","0"
