"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"West Brownsville","992","0","0","0","","0","0","23","0","23","0","0"
"West Caln Township","9,081","13","0","1","","1","11","67","15","47","5","0"
"West Carroll Township","1,272","0","0","0","","0","0","8","4","3","1","0"
"West Chester","18,988","71","1","14","","28","28","416","90","305","21","0"
"West Cocalico Township","7,315","4","0","2","","1","1","55","15","37","3","0"
"West Conshohocken","1,333","2","0","0","","0","2","25","2","23","0","0"
"West Cornwall Township","1,974","1","0","0","","1","0","4","0","4","0","0"
"West Deer Township","11,880","2","0","2","","0","0","117","34","70","13","0"
"West Earl Township","7,981","6","0","3","","1","2","63","21","42","0","0"
"Western Berks Regional","4,561","1","0","0","","0","1","58","13","43","2","0"
"West Fallowfield Township","2,584","0","0","0","","0","0","21","8","13","0","0"
"West Goshen Township","22,970","13","0","4","","0","9","370","24","338","8","0"
"West Grove Borough","2,867","3","0","0","","0","3","12","2","8","2","0"
"West Hempfield Township","16,337","12","0","2","","2","8","269","27","237","5","4"
"West Hills Regional","10,649","5","0","0","","2","3","92","38","52","2","1"
"West Homestead","1,940","12","0","0","","1","11","27","8","19","0","0"
"West Kittanning","1,159","0","0","0","","0","0","1","0","1","0","0"
"West Lampeter Township","15,465","4","0","0","","2","2","159","26","130","3","0"
"West Lebanon Township","792","2","0","0","","0","2","73","6","66","1","0"
"West Leechburg","1,273","0","0","0","","0","0","9","4","5","0","0"
"West Mahanoy Township","2,837","0","0","0","","0","0","25","2","21","2","1"
"West Manchester Township","18,831","29","0","2","","6","21","525","40","473","12","3"
"West Manheim Township","7,990","10","0","1","","1","8","62","14","48","0","0"
"West Mead Township","5,164","1","0","0","","0","1","9","5","4","0","1"
"West Mifflin","20,276","57","1","5","","19","32","527","87","424","16","1"
"West Newton","2,591","7","0","1","","2","4","65","7","57","1","0"
"West Norriton Township","15,781","43","0","2","","13","28","409","31","369","9","0"
"West Nottingham Township","2,722","1","0","0","","1","0","16","3","12","1","0"
"West Pikeland Township","4,072","2","0","0","","0","2","26","6","19","1","0"
"West Pittston","4,840","5","0","0","","1","4","129","11","116","2","0"
"West Pottsgrove Township","3,890","17","0","2","","10","5","151","11","137","3","0"
"West Reading","4,201","29","0","5","","8","16","182","16","161","5","1"
"West Sadsbury Township","2,472","2","0","0","","0","2","100","2","98","0","0"
"West Salem Township","3,503","22","0","4","","2","16","95","35","56","4","0"
"Westtown-East Goshen Regional","32,201","24","0","1","","2","21","280","25","247","8","2"
"West View","6,755","6","0","1","","0","5","170","11","152","7","0"
"West Vincent Township","4,856","1","0","0","","0","1","44","5","39","0","0"
"West Whiteland Township","18,452","8","0","1","","6","1","490","38","441","11","0"
"West York","4,578","23","2","2","","0","19","206","20","179","7","3"
"Whitaker Borough","1,271","0","0","0","","0","0","20","6","12","2","0"
"Whitehall","13,936","11","0","0","","0","11","50","11","37","2","0"
"Whitehall Township","27,215","30","1","6","","16","7","1,370","157","1,171","42","3"
"Whitemarsh Township","17,495","12","0","1","","1","10","191","25","159","7","1"
"White Oak","7,857","7","0","1","","4","2","77","16","57","4","0"
"Whitpain Township","19,152","17","0","0","","5","12","266","42","222","2","0"
"Wiconisco Township","1,201","1","0","0","","0","1","5","1","4","0","0"
"Wilkes-Barre","41,166","208","12","30","","110","56","1,389","317","969","103","6"
"Wilkes-Barre Township","2,959","21","0","0","","12","9","764","16","738","10","0"
"Wilkins Township","6,359","6","0","0","","2","4","123","18","96","9","1"
"Williamsburg","1,244","0","0","0","","0","0","14","1","13","0","0"
"Williamsport","29,536","110","5","10","","47","48","1,158","228","902","28","12"
"Willistown Township","10,600","5","0","0","","2","3","65","10","54","1","1"
"Wilson","7,844","37","0","4","","12","21","343","56","282","5","1"
"Wind Gap","2,724","3","0","1","","0","2","43","4","35","4","0"
"Womelsdorf","2,818","2","0","0","","0","2","41","6","27","8","0"
"Woodward Township","2,403","1","0","0","","0","1","26","11","15","0","1"
"Wrightsville","2,293","2","0","0","","0","2","67","5","62","0","0"
"Wright Township","5,676","1","0","0","","0","1","58","7","47","4","0"
"Wyoming","3,055","3","0","0","","1","2","111","15","93","3","1"
"Wyomissing","10,479","10","0","0","","6","4","484","12","465","7","1"
"Yardley","2,455","5","0","1","","2","2","28","3","24","1","0"
"Yeadon","11,509","78","0","3","","40","35","377","72","273","32","2"
"York","43,841","348","12","33","","174","129","1,481","486","905","90","21"
"York Area Regional","60,995","136","0","8","","19","109","711","135","552","24","5"
"Youngsville","1,686","15","0","0","","0","15","12","4","8","0","0"
"Zelienople","3,771","4","0","0","","0","4","56","2","51","3","0"
"Zerbe Township","1,858","0","0","0","","0","0","17","3","14","0","0"
