"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Trenton","18,839","14","0","2","2","10","238","50","171","17","0"
"Troy","80,919","72","0","17","14","41","1,780","236","1,402","142","7"
"Tuscarora Township","3,036","4","0","1","0","3","125","3","122","0","0"
"Unadilla Township","3,363","3","0","0","1","2","50","14","33","3","0"
"Union City","1,598","1","0","1","0","0","65","10","54","1","0"
"Utica","4,753","11","0","2","1","8","205","35","162","8","0"
"Van Buren Township","28,799","72","0","13","15","44","783","160","537","86","0"
"Vassar","2,695","7","0","0","0","7","38","3","35","0","0"
"Vicksburg","2,904","3","0","1","1","1","78","8","69","1","2"
"Walker","23,519","34","1","7","10","16","755","99","628","28","4"
"Walled Lake","6,994","12","0","1","1","10","116","19","93","4","2"
"Warren","133,955","719","6","73","156","484","3,853","1,070","1,975","808","47"
"Waterford Township","71,653","193","1","39","45","108","1,578","444","1,029","105","14"
"Watervliet","1,734","0","0","0","0","0","33","8","23","2","0"
"Wayne","17,580","128","0","17","32","79","692","202","433","57","7"
"West Bloomfield Township","64,641","42","1","6","8","27","753","175","556","22","2"
"West Branch","2,137","5","0","3","1","1","77","14","63","0","0"
"Westland","84,031","348","1","50","88","209","2,380","610","1,470","300","21"
"White Cloud","1,407","5","1","1","0","3","83","17","62","4","1"
"Whitehall","2,704","3","0","1","0","2","82","8","73","1","1"
"White Lake Township","29,996","21","0","1","5","15","470","66","385","19","4"
"White Pigeon","1,521","4","0","3","0","1","37","4","30","3","0"
"Williamston","3,851","2","0","1","1","0","44","10","30","4","0"
"Wixom","13,488","16","0","3","1","12","344","59","255","30","3"
"Wolverine Lake","4,309","1","0","0","0","1","50","5","43","2","0"
"Woodhaven","12,865","16","0","0","2","14","227","10","198","19","0"
"Woodland Township","2,045","0","0","0","0","0","2","0","2","0","0"
"Wyandotte","25,863","58","0","6","7","45","714","147","489","78","4"
"Wyoming","72,071","262","2","34","71","155","1,591","487","960","144","10"
"Ypsilanti","19,420","162","1","17","39","105","811","266","498","47","8"
"Zeeland","5,500","5","0","3","0","2","127","31","96","0","2"
"Zilwaukee","1,657","0","0","0","0","0","15","4","11","0","0"
